title,description,thumbnail,author,publisher,publishing_year,num_pages,language,categories,link
Wipe Clean Colouring Books - Snowman,"Wipe Clean Colouring Books - Snowman


Colouring in all your festive favourites again and again with these fun Christmas colouring board books complete with 6 crayons.",https://cdn1.fahasa.com/media/catalog/product/9/7/9781786905796_1_1.jpg,North Parade,North Parade Publishing Ltd.,2018,,Tiếng Anh,Activity Books,https://www.fahasa.com/wipe-clean-colouring-books-snowman.html
Tom's Toy Shop - Little High Street Books,"Tom's Toy Shop - Little High Street Books


Welcome to Tom's Toy Shop!  Explore the different rooms and learn lots of new words.


With 4 titles to collect you can create your own little high street!",https://cdn1.fahasa.com/media/catalog/product/9/7/9781786907516.jpg,North Parade,North Parade Publishing Ltd.,2020,,Tiếng Anh,Early Learning,https://www.fahasa.com/high-street-board-books-toy-shop.html
Wipe Clean Colouring Books - Rudolph,"Wipe Clean Colouring Books - Rudolph


Colouring in all your festive favourites again and again with these fun Christmas colouring board books complete with 6 crayons.",https://cdn1.fahasa.com/media/catalog/product/9/7/9781786905772_1.jpg,North Parade,North Parade Publishing Ltd.,2018,,Tiếng Anh,Activity Books,https://www.fahasa.com/wipe-clean-colouring-books-rudolph.html
Xmas Silicon Squeaky Books - Snowman,"Xmas Silicon Squeaky Books - Snowman


Join Snowman as he help his friends on Christmas Day.",https://cdn1.fahasa.com/media/catalog/product/9/7/9781839230097_1.jpg,North Parade,North Parade Publishing Ltd.,2021,,Tiếng Anh,Activity Books,https://www.fahasa.com/xmas-silicon-squeaky-books-snowman.html
Curious Questions & Answers About Prehistoric Animals,"Curious Questions & Answers About Prehistoric Animals


This humorous twist on the popular Q & A format takes a sideways look at all that is intriguing and fascinating about prehistoric beasts and the environments they lived in. Find out who had the longest claws, which bug was a monster, and which fish wore a suit of armour armour.",https://cdn1.fahasa.com/media/catalog/product/9/7/9781789892215.jpg,Camilla de la Bedoyere,Miles Kelly Publishing,2021,32,Tiếng Anh,Natural History,https://www.fahasa.com/d32hb-curious-q-a-prehistoric.html
Wonderful Words On The Farm,"Wonderful Words On The Farm


Packed with bright and engaging illustrations, little ones will love exploring the farm through this assortment of wonderful words. With lots to spot and talk about on every page, children are encouraged to practise their vocabulary skills as they learn new words about familiar topics. Fun questions throughout explore numbers, colours and shapes.",https://cdn1.fahasa.com/media/catalog/product/9/7/9781789891171.jpg,Amy Johnson,Miles Kelly Publishing,2020,48,Tiếng Anh,Early Learning,https://www.fahasa.com/c48hb-wonderful-on-the-farm.html
Wonderful Words On The Go,"Wonderful Words On The Go


Wonderful Words: On the Go! is packed with lots of bright illustrations and labels to help your little one discover different kinds of vehicle and the assortment of wonderful words that go with them. Words are grouped into categories to improve your toddler's vocabulary and encourage discussion Questions help you to explore numbers, colours and shapes with your child A colourful wall poster gives you a fun 5-minute word recap whenever you need it",https://cdn1.fahasa.com/media/catalog/product/9/7/9781789891157.jpg,Amanda Askew,Miles Kelly Publishing,2020,48,Tiếng Anh,Early Learning,https://www.fahasa.com/c48hb-wonderful-on-the-go.html
My Big Book Of Adventures,"My Big Book Of Adventures


Five brilliantly creative stories whisk readers off on a series of adventures around the world, through time and even into outer space. Fascinating information and rhyming riddles provide clues and activities, and the big illustrated scenes are crammed with inventive details to spot. Each story has its own checklist of characters to look out for and a map where readers can chart their journey.",https://cdn1.fahasa.com/media/catalog/product/9/7/9781789891911.jpg,Camilla de la Bédoyère,Miles Kelly Publishing,2020,144,Tiếng Anh,Science,https://www.fahasa.com/d144hb-my-big-bk-of-adventures.html
Wonderful Words At Home,"Wonderful Words At Home


Packed with bright, engaging illustrations and lots of labels, little ones will love exploring familiar objects around the house, room by room. With loads to spot and talk about on every page, children are encouraged to practise their vocabulary skills as they learn new words about everyday topics. Fun questions throughout explore numbers, colours and shapes.",https://cdn1.fahasa.com/media/catalog/product/9/7/9781789891164.jpg,Belinda Gallagher,Miles Kelly Publishing,2020,48,Tiếng Anh,Early Learning,https://www.fahasa.com/c48hb-wonderful-at-home.html
Pinocchio Illustrated Gift Book,"Pinocchio Illustrated Gift Book


Miles Kelly presents one of the most beloved stories in all of childrens literature as a beautiful hardback edition. Delightfully written, Pinocchio follows the exciting adventures of a mischievous wooden puppet who wants to become a boy. The books compact format and rich colour illustrations make it a must have for your own bookshelf and a wonderful literary gift.",https://cdn1.fahasa.com/media/catalog/product/9/7/9781789891850.jpg,Carlo Collodi,Miles Kelly Publishing,2021,160,Tiếng Anh,Classics,https://www.fahasa.com/b160hb-classic-pinocchio.html
First Dinosaur Book,"First Dinosaur Book


Set off on a dinosaur adventure!Every page is packed with amazing facts and illustrations, and a poster shows a collection of weird and wonderful dinosaurs that once roamed the Earth. Children can set off on an incredible adventure through the Age of the Dinosaurs with the help of appealing, contemporary artwork, fun text and wow facts. Powerful predators, Jurassic giants and fossil hunting are just some of the topics covered. Quirky cartoon characters communicate extra facts, and a practical activity on every spread encourages reader participation.Bright, simple, clearly labelled artwork on every spreadActivity panels and fun characters encourage learningIncludes a Dinosaur Gallery poster (500 x 700 mm)",https://cdn1.fahasa.com/media/catalog/product/9/7/9781789890693.jpg,Clive Gifford,Miles Kelly Publishing,2020,48,Tiếng Anh,Natural History,https://www.fahasa.com/c48hb-first-dinosaur-book.html
Wild About Planet Earth,"Wild About Planet Earth


Take a journey across our planet and discover a wealth of natural wonders. From the highest mountain to the deepest ocean, this book will reveal all that is incredible about the Earth and what things we can do to help preserve it. Bursting with fantastic facts and stunning illustrations, the engaging text is presented in bite-size paragraphs alongside fun facts, cartoons, quizzes and activities.",https://cdn1.fahasa.com/media/catalog/product/9/7/9781789891652.jpg,"Clare Oliver, Peter Riley Anna Claybourne",Miles Kelly Publishing,2020,160,Tiếng Anh,Natural History,https://www.fahasa.com/b160hb-wild-about-planet-earth.html
Wild About History,"Wild About History


Travel through time and discover how the pyramids were built, why Athens was a leading city-state and which parts of the world were ruled by Rome, and uncover the stories of some of historys fiercest warriors. This brilliant book is bursting with fantastic information, detailed illustrations and stunning photographs. The engaging text is presented in bite-size numbered paragraphs, while feature panels provide facts, cartoons, quizzes and activities.",https://cdn1.fahasa.com/media/catalog/product/9/7/9781789891614.jpg,"Fiona Macdonald, John Malam, Jane Walker",Miles Kelly Publishing,2020,160,Tiếng Anh,History,https://www.fahasa.com/b160hb-wild-about-history.html
Woodland Tales 4-book Set,"Woodland Tales 4-book Set


Immerse yourself in nature and inside the pages of these four beautiful woodland themed picture books for children aged 3+.


- Four picture books in a transparent wallet


- Original fiction with beautifully detailed artwork scenes


- The stories contain helpful messages for children


- Ideal for reading aloud to young children


This pack contains four illustrated picture books, highlighting the adventures of some endearing woodland animals. Children will love listening to original tales about Diamond the deer, Blaze the butterfly, Jasper the jay and Silver the shrew. Each story is stunningly illustrated by a talented artist, and the simple tales carry helpful messages that children can relate to.",https://cdn1.fahasa.com/media/catalog/product/9/7/9781789892963.jpg,Catherine Veitch,Miles Kelly Publishing,,,Tiếng Anh,Picture Books,https://www.fahasa.com/c24pb-woodland-4-pack.html
Wild About Oceans,"Wild About Oceans


Wild About Oceans is an essential book for young nature and conservation enthusiasts. It is packed with illustrations, amazing photographs and engaging text that covers key topics such as ocean inhabitants, sea life at risk and the importance of our seashores. Feature panels throughout provide fun facts, cartoons, quizzes and activities.",https://cdn1.fahasa.com/media/catalog/product/9/7/9781789891638.jpg,Camilla De la Bedoyere,Miles Kelly Publishing,2020,,Tiếng Anh,Natural History,https://www.fahasa.com/b160hb-wild-about-oceans.html
Tales From The Forest,"Tales From The Forest


This heartwarming storybook introduces wild animals as endearing characters in their natural forest homes. Meet a sloth who loves to tell stories, a chameleon who wishes he was like the other animals, an owl who s very bossy, a deer who loves solving mysteries, and a frog who overcomes her timidness. Children will love the stories with their simple messages, and illustrations that will hold them spellbound.",https://cdn1.fahasa.com/media/catalog/product/9/7/9781789892406.jpg,Miles Kelly,Miles Kelly Publishing,2021,,Tiếng Anh,Picture Books,https://www.fahasa.com/b160hb-5-tales-from-the-forest.html
Wild About Fierce Creatures,"Wild About Fierce Creatures


Explores the wild world of killer creatures for children aged 7+.




Bite-sized paragraphs, packed with interesting facts


Detailed diagrams to help understanding


Projects and quizzes encourage fun learning




In 
Wild About Fierce Creatures
 your child will meet the world’s largest meat-eating animal, find out how secretary birds kill snakes by stamping their feet, and discover which small, shy mammal has a deadly elbow. This ferociously fascinating book is bursting with fantastic information and stunning illustrations. Simple and engaging text is presented in bite-size paragraphs, while feature panels provide fun facts, cartoons, quizzes and activities.",https://cdn1.fahasa.com/media/catalog/product/9/7/9781786178282.jpg,"Camilla de la Bédoyère, Steve Parker, Barbara Taylor",Miles Kelly Publishing,2019,160,Tiếng Anh,Natural History,https://www.fahasa.com/d160hb-wild-about-fierce-creatures.html
Convertible: My 4WD,"Convertible: My 4WD


Is the ultimate large play mat for toddlers to read, play and pretend to steer a four-wheel drive!




The simple story helps your child to have fun learning new words


Folds up into a sit-in car for your child to play inside


Folds down into a book, which stores away easily




Convertible Four-wheel Drive is a multi-purpose book that engages young kids with its adventurous story and delightful illustrations. Firstly, read the short story with your child about a family trip to a campsite and the different landscapes they have to drive through. Then, they can play on the illustrated story route, designed as a forest scene, with their own toys. Independent play like this is great for building a child's confidence and problem-solving skills. Finally, your preschooler will love pretending to drive the four-wheel-drive vehicle themselves!


UK children's book author and editor Amy Johnson loves to create books for young children that teach them about the world around them – with an injection of fun.


Simon Abbott is a UK children's illustrator and enjoys creating tonnes of details in his bright, bold illustrations for children to spot and talk about.",https://cdn1.fahasa.com/media/catalog/product/9/7/9781789892048.jpg,Amy Johnson,Miles Kelly Publishing,2021,,Tiếng Anh,Activity Books,https://www.fahasa.com/convertible-4wd.html
